ID,Datetime,Tweet Id,Text,Username,Location,Label
,13-01-2022,1.48E+18,"डुंडा ब्लॉक के पटुड़ी गांव में हमारे कर्मठ कार्यकर्ता राजेन्द बुटोला ने हमें ग्रामीणों से मिलाया

गांव में पीने के पानी, मोबाइल नेटवर्क, जंगली जानवरों की गंभीर समस्या है। 21 साल से जो भी सरकार सत्ता में आई.. किसी ने इस गांव के भले की नहीं सोची

1/2 https://t.co/6NlCZdSfqe",ColAjayKothiyal,Uttarakhand,no-hate
,13-01-2022,1.48E+18,"डुंडा ब्लॉक के मिश्र गांव में नाग देवता का आशीर्वाद ले, ग्रामीणों से उत्तराखंड नवनिर्माण का संदेश साझा किया https://t.co/brcMDm09XK",ColAjayKothiyal,Uttarakhand,no-hate
,13-01-2022,1.48E+18,"वो देखो कर्नल कोठियाल Sir

यह कहकर दिकथोल के बच्चों ने हमारी गाड़ी रोकी... मेरे बाएं खड़े बच्चे चीन को ठोकेंगे और बायीं तरफ खड़े बच्चे बड़े होकर पाकिस्तान को ठोकेंगे

सैन्यधाम के हर बच्चे में देश सेवा करने की इच्छा और काबिलियत है https://t.co/g9h1MZLW3E",ColAjayKothiyal,Uttarakhand,no-hate
,13-01-2022,1.48E+18,"भटवाड़ी गांव, धनारी पट्टी, उत्तरकाशी का रहने वाला 4098883F राइफलमैन जसपाल सिंह ... यूथ फाउंडेशन कैम्प से ट्रेनिंग ले कर, 21 गढ़वाल राइफल्स में भर्ती हुआ और देश की सेवा कर रहा है

आज उसके घर में दुआएं ही दुआएं मिल रहीं है https://t.co/74TE6O7GYx",ColAjayKothiyal,Uttarakhand,no-hate
,13-01-2022,1.48E+18,"हमारे परिवार के प्रवीन और वंदना सेमवाल, उत्तरकाशी के नेताला के महिमा रिसोर्ट में आज सुबह हमसे मिलने आए

उनके लड़के ऋतुराज ने अपनी पूरी कमाई - गुल्लक और एक किलो घी ... उत्तराखंड के नवनिर्माण के लिए हमको दी

दिन की जोशीली शुरूआत हुई https://t.co/uDlEDBTGcm",ColAjayKothiyal,Uttarakhand,no-hate
,13-01-2022,1.48E+18,"हर्ष और उल्लास के पर्व लोहड़ी की आप सभी को ढ़ेरों शुभकामनाएं, यह पर्व उत्तराखंड की समस्त जनता के जीवन में खुशहाली लेकर आए। https://t.co/KVFymt7eCK",ColAjayKothiyal,Uttarakhand,no-hate
,12-01-2022,1.48E+18,"आम आदमी पार्टी यूथ विंग के प्रदेश सचिव सूरज रावत के नेतृत्व में गंगोरी व धनारी पट्टी से धर्मेंद्र सिंह, मनीष बिष्ट, गौरव सिंह चौहान व जयवीर सिंह नेगी ने आम आदमी पार्टी की सदस्यता ग्रहण कर, गंगोत्री विधानसभा में यूथ विंग को मजबूत किया https://t.co/v5g4lLS2qr",ColAjayKothiyal,Uttarakhand,no-hate
,12-01-2022,1.48E+18,"Voter ID card number YYZ0696963

चुनाव आयोग ने हमको अधिकार दे दिया है जोशियाड़ा, गंगोत्री विधानसभा से ग्राम प्रधान, क्षेत्र पंचायत सदस्य, जिला पंचायत सदस्य, विधायक और सांसद को चुनने का

हमारा वोट ही वह हथियार है जिससे हम अपना और अपने बच्चों का बेहतर भविष्य सुनिश्चित कर सकते है https://t.co/F36P8SCqgy",ColAjayKothiyal,Uttarakhand,no-hate
,12-01-2022,1.48E+18,"उत्तरकाशी के कंसैन गांव के प्रसिद्ध कालेश्वर महादेव के दर्शन करने का सौभाग्य प्राप्त हुआ

महिला शसक्तीकरण की मिसाल इस गांव की युवा महिला प्रधान शैलेन्द्री मेहेर और पंचायत सदस्य काजल भटवान ने बड़े जोश से हमारा स्वागत कर, ग्रामीणों से मिलाया https://t.co/XOXm6DjlGL",ColAjayKothiyal,Uttarakhand,no-hate
,12-01-2022,1.48E+18,"इस सरकारी लूट ने देवी देवताओं के स्थान को भी नहीं छोड़ा है

300 यूनिट फ्री बिजली ... फ्री नहीं, जनता के हक की बिजली है.. 2022 में जनता के पास सुनहरा मौका है, उत्तराखंड में भ्रष्ट राजनीति को उखाड़ फेंकने का और एक ईमानदार नयी शुरूआत करने का

जय उत्तराखंड

2/2",ColAjayKothiyal,Uttarakhand,no-hate
,12-01-2022,1.48E+18,"मां राजराजेश्वरी जी के मंदिर का दो महीने का बिल 1585 रुपये

उत्तरकाशी के लदाड़ी गांव के रविन्द्र प्रसाद नौटियाल जी ने बड़ी आस्था से मां राजराजेश्वरी जी का मंदिर बनवाया था... आज वह परेशान हैं कि मंदिर में सिर्फ एक बल्ब जलता है और बिल 1585 रुपये आया है.. 
1/2 https://t.co/Rae5Y8YgiI",ColAjayKothiyal,Uttarakhand,no-hate
,12-01-2022,1.48E+18,"डुंडा ब्लॉक के मातली गांव में कपिलमुनी महाराज जी और ग्रामीणों का भरपूर आशीर्वाद मिला

ग्रामीणों के दिल में परिवर्तन की चाह है और उनका समर्थन देख, हमारा हौसला बढ़ा है https://t.co/JZbsx0Xgko",ColAjayKothiyal,Uttarakhand,no-hate
,12-01-2022,1.48E+18,"पूर्व सैनिकों का गांव, अठाली

2 गढ़वाल राइफल्स के पूर्व फौजी राजेंद्र सिंह राणा ने हमारा स्वागत कर, हमें अपने गांव वालों से मिलाया

माँ गंगा के किनारे बसे इस गांव में कई पूर्व सैनिक रहते हैं

पूर्व सैनिकों ने एकजुट हो उत्तराखंड के नवनिर्माण में अपनी भागीदारी निभानी है https://t.co/1zJcm0yFHx",ColAjayKothiyal,Uttarakhand,no-hate
,12-01-2022,1.48E+18,उत्तराखंड नवनिर्माण में अपना योगदान देने आई आम आदमी पार्टी के उत्तराखंड प्रकोष्ठ अध्यक्ष बृजमोहन उप्रेती (बिट्टू भाई) की जोशीली टीम का गंगोत्री विधानसभा के उत्तरकाशी में स्वागत https://t.co/UFAbmplaeK,ColAjayKothiyal,Uttarakhand,no-hate
,12-01-2022,1.48E+18,भारत माँ के सपूत व युवाओं के प्रेरणा स्त्रोत श्री स्वामी विवेकानंद जी की जयंती पर उन्हें शत शत नमन https://t.co/uv5ekK3L56,ColAjayKothiyal,Uttarakhand,no-hate
,11-01-2022,1.48E+18,"अगर सरकार में बैठे लोगों की नीयत साफ हो तो सभी लोगों को अच्छी शिक्षा व स्वास्थ्य व्यवस्था, मुफ़्त बिजली, पानी दिया जा सकता है।

अरविंद जी ने दिल्ली में ये सब करके दिखाया है,यह बदलाव उत्तराखंड में भी सम्भव है अब चाबी आपके हाथों में है आप चाहें तो बदलाव जरूर होगा।
#ChangeisPossible",ColAjayKothiyal,Uttarakhand,taunt
,11-01-2022,1.48E+18,"आप जैसे लोगो को राजनीति में आगे आना चाहिए ना कि उन नेताओं को जिन्होने 21 साल से अपनी सरकार बनाकर इस पावन उत्तराखंड को पूर्ण रूप से बर्बाद कर दिया

आप हम से केवल एक साल बड़े हैं और हमारी ही तरह अविवाहित है

तस्वीर में हेंवल घाटी के ग्राम खाडी में अपने घर मे आज तोता भाई के साथ

5/5",ColAjayKothiyal,Uttarakhand,Politicians
,11-01-2022,1.48E+18,"आपके खिलाफ सरकार ने विभिन्न मुक्कदमे दर्ज किये...03 वर्ष की सजा सुनाई...02 महीने जेल में रखा...लेकिन सरकार आपकी बुलन्द आवाज दबा न सकी
  
   आप आज भी  समाज के लिए पूर्ण रूप से समर्पित रहते हैं... इसीलिए आज भी पूरा टिहरी आपको अपना आदर्श मानता है

 4/5",ColAjayKothiyal,Uttarakhand,no-hate
,11-01-2022,1.48E+18,"उत्तराखंड राज्य आंदोलन में आपकी भूमिका बहुत ज्यादा अहम रही...एक समय तो ऐसा आ गया था जब आपने विभिन्न प्रकार के जोश भरे काम कर के उत्तर प्रदेश सरकार की नींद उड़ा दी थी...उत्तर प्रदेश सरकार के घिनौने मुजफ्फरनगर गोली कांड का मुंह तोड़ जवाब आप ने टिहरी में दिया था...

3/5",ColAjayKothiyal,Uttarakhand,no-hate
,11-01-2022,1.48E+18,"सन 1999 से 2007 तक आप एक जाने माने  सरकारी अध्यापक रहे...फिर आपने  सामाज की सेवा करने  के लिए एक वरिष्ठ सरकारी अध्यापक के पद से इस्तीफा दे दिया...2011 से 2017 तक आप लगातार दो बार नई टिहरी के निर्दलीय नगरपालिका अध्यक्ष रहे
    
2/5",ColAjayKothiyal,Uttarakhand,no-hate
,11-01-2022,1.48E+18,"टिहरी के रहने वाले सामाजिक कार्यकर्ता और वरिष्ठ आंदोलनकारी उमेश चरण सिंह गुसाईं -- (तोता) भाई

क्या प्रभावशाली इतिहास रहा है आपका ...जन्म से ही समाज वाद और राष्ट्रवाद आपके अंदर कूट कूट कर भरा रहा है...सन 1994 में आप स्वामी राम तीर्थ परिसर टिहरी में छात्र संघ अध्यक्ष रहे...

1/5 https://t.co/mIVd45aRCl",ColAjayKothiyal,Uttarakhand,no-hate
,11-01-2022,1.48E+18,"सादगी, ईमानदारी व कर्तव्यनिष्ठा के अद्वितीय प्रतीक भारत के पूर्व प्रधानमंत्री भारत रत्न लाल बहादुर शास्त्री जी की पुण्यतिथि पर उन्हें सादर नमन।

शास्त्री जी ने अपने असाधारण नेतृत्व से देश के किसानों और जवानों को नई दिशा व ऊर्जा देने का सदैव काम किया है।

जय जवान, जय किसान https://t.co/SF6O5kQLMf",ColAjayKothiyal,Uttarakhand,no-hate
,11-01-2022,1.48E+18,"चाहे @BJP4UK हो या @INCUttarakhand, दोनों ही पार्टियों का नारा है अपनों को रोज़गार, युवा को रखो लाचार।
उत्तराखंड के युवाओं को उनका हक़ दिलाने के लिए इस बार देवभूमि में नवपरिवर्तन की ज़रुरत है। (4/4)",ColAjayKothiyal,Uttarakhand,no-hate
,11-01-2022,1.48E+18,"यह प्रक्रिया उत्तराखंड के लिए नई बात नहीं है। पिछली बार भी काँग्रेस ने 2016 में आचार संहिता लगने से पहले 158 पदों पर नियुक्तियां की थी।
तब भाजपा के नेताओं ने इस पर सवाल उठाया था पर सरकार में आने के बाद इस मुद्दे पर जांच तक नहीं की और अब खुद उसी राह पर चल रही है। (3/4)",ColAjayKothiyal,Uttarakhand,no-hate
,11-01-2022,1.48E+18,"ऐसे में सरकार की मंशा पर सवाल उठता है कि आखिर आचार संहिता लगने से पहले ऐसा प्रस्ताव क्यों? 
क्या सरकार अपने लोगों को विधानसभा में बैकडोर एंट्री देना चाहती है? (2/4)",ColAjayKothiyal,Uttarakhand,no-hate
,11-01-2022,1.48E+18,"BJP सरकार ने 24 दिसंबर 2021 को विधानसभा में 69 भर्तियों की मंजूरी दी।
हैरानी की बात यह है कि इन भर्तियों में 32 पदों पर बिना किसी लिखित परीक्षा से भर्ती करने का प्रस्ताव था।
इनमें से कई भर्तियां उन पदों के लिए हैं जिनमें @tsrawatbjp के कार्यकाल में भर्ती की अनुमति नहीं थी।(1/4) https://t.co/Z7m9dSZGpf",ColAjayKothiyal,Uttarakhand,no-hate
,10-01-2022,1.48E+18,"21 साल पहले जो हमारे शहीदों ने सपने देखे थे ये चुनाव उन सभी सपनों को साकार करने का चुनाव है।

मैं अपने सभी उत्तराखंड के भाई-बहनों से अपील करता हूँ कि अगले 35 दिन निकालकर आप सब लोग उत्तराखंड नवनिर्माण में अपनी भागीदारी को सुनिश्चित करें।

जय उत्तराखंड, जय हिंद (2/2)",ColAjayKothiyal,Uttarakhand,no-hate
,10-01-2022,1.48E+18,"उत्तराखंड में 14 फरवरी को होने वाला चुनाव सरकार बदलने का चुनाव नहीं उत्तराखंड को बचाने का चुनाव है। 

ये चुनाव उत्तराखंड में अच्छे स्कूल, अच्छे अस्पताल व अन्य बुनियादी सुविधाओं का चुनाव है। (1/2)
https://t.co/qOgn0wcvUB",ColAjayKothiyal,Uttarakhand,no-hate
,10-01-2022,1.48E+18,हम अपने युवा भाई-बहनों को आश्वश्त करते हैं कि मार्च में @AAPUttarakhand की सरकार आने के बाद इस पूरे मामले की निष्पक्ष जांच की जाएगी और दोषियों को सख्त से सख्त सजा दी जाएगी। (2/2),ColAjayKothiyal,Uttarakhand,no-hate
,10-01-2022,1.48E+18,"2 दिन पहले कई महीनों के बाद @Pushkardhami सरकार ने वन दरोगा भर्ती का रिजल्ट जारी किया, जिसमें हमेशा की तरह युवाओं के साथ धोखा हुआ।

परीक्षा परिणाम में बड़े स्तर पर धांधली की शिकायत परीक्षार्थी कर रहे हैं और मुख्यमंत्री जी हमेशा की तरह धृत राष्ट्र बने हुए हैं। (1/2)",ColAjayKothiyal,Uttarakhand,no-hate
,10-01-2022,1.48E+18,आप सभी को विश्व हिंदी दिवस की हार्दिक शुभकामनाएं https://t.co/AMzZPjF8aL,ColAjayKothiyal,Uttarakhand,no-hate
,10-01-2022,1.48E+18,"Zero Tolerance की बात करने वाली भाजपा सरकार ऊपर से लेकर नीचे तक पूरी तरीके से भ्रष्टाचार में लिप्त है।

आपके मंत्री व नेताओं ने अवैध खनन करके उत्तराखंड के प्राकृतिक संसाधनों को पूरी तरह से लूट दिया है

2/2",ColAjayKothiyal,Uttarakhand,no-hate
,10-01-2022,1.48E+18,"खनन प्रेमी मुख्यमंत्री @pushkardhami जी ऐसी क्या मजबूरी रही आपकी जो आपने अपने PRO को जिसने खनन के ओवरलोडेड ट्रक को छुड़ाने के आदेश दिए थे, उसे बर्खास्त करने के बाद दुबारा बहाल करना पड़ा?

1/2 https://t.co/tdTJ0Vpcsk",ColAjayKothiyal,Uttarakhand,no-hate
,09-01-2022,1.48E+18,"आज कुमाऊं से पूर्व IAS, श्री सुरेश कुमार भंड़ारी जी ने आम आदमी पार्टी की सदस्यता ग्रहण कर, पार्टी को मजबूती दी https://t.co/gFHmmrW5JK",ColAjayKothiyal,Uttarakhand,no-hate
,09-01-2022,1.48E+18,"धर्म की रक्षा और मानव कल्याण के लिए अपना सर्वस्व बलिदान करने वाले, खालसा पंथ के संस्थापक एवं सिखों के दसवें गुरु श्री गुरु गोबिंद सिंह जी के प्रकाश पर्व पर उन्हें नमन

गुरु गोबिंद सिंह जी का जीवन हमें सर्वोच्च त्याग की भावना के साथ सदैव सच्चाई की राह पर चलने की प्रेरणा देता है https://t.co/fSUy6Jn0TV",ColAjayKothiyal,Uttarakhand,no-hate
,09-01-2022,1.48E+18,"उत्तराखंड के महान सपूत सुंदरलाल बहुगुणा जी ने ना सिर्फ भारत बल्कि पूरी दुनिया को प्रकृति प्रेम सिखाया

आज उनकी जयंती पर हम उन्हें भारत रत्न देने की अपनी माँग को दोहराते हैं... सुंदरलाल बहुगुणा जी को भारत रत्न देना ही, सच्ची श्रद्धांजलि देना होगा

जय उत्तराखंड https://t.co/ArpCi9VNcp",ColAjayKothiyal,Uttarakhand,no-hate
,08-01-2022,1.48E+18,"इस चुनाव में हमें तय करना है कि हमें 21 सालों से चली आ रही बदहाली चाहिए या अब एक नई उम्मीद एक नई रौशनी का दामन थामना है

इस बार का चुनाव किसी पार्टी को जिताने-हराने का नहीं, बल्कि उत्तराखंड को बचाने का चुनाव है

उत्तराखंड की जनता इस बार बदलाव की राजनीति का नया अध्याय लिखेगी

2/2",ColAjayKothiyal,Uttarakhand,no-hate
,08-01-2022,1.48E+18,"आज चुनाव आयोग ने उत्तराखंड में चुनावों का एलान कर दिया है, आज से ठीक 36 दिन बाद 14 फरवरी को उत्तराखंड की जनता उत्तराखंड नवनिर्माण के लिए वोट करेगी। ये चुनाव कोई आम चुनाव नहीं होने जा रहा।

ये चुनाव उत्तराखंड के भविष्य का चुनाव है। 

1/2 https://t.co/1G2eblW4i1",ColAjayKothiyal,Uttarakhand,no-hate
,08-01-2022,1.48E+18,देहरादून से कर्नल अजय कोठियाल जी की महत्वपूर्ण प्रेस वार्ता |LIVE https://t.co/rd5qOGT0r5,ColAjayKothiyal,Uttarakhand,no-hate
,07-01-2022,1.48E+18,"आज @AAPUttarakhand ने विधानसभा प्रत्याशियों की पहली सूची जारी की है। सभी प्रत्याशियों को बहुत-बहुत बधाई, हम सभी को जमकर मेहनत करनी है।

उत्तराखंड नवनिर्माण की इस लड़ाई को हम मिलकर लड़ेंगे और जीतेंगे।

@ArvindKejriwal https://t.co/tPBVz7KB2t",ColAjayKothiyal,Uttarakhand,no-hate
,05-01-2022,1.48E+18,"बाबा केदार के आशीर्वाद से हमारी कोविड रिपोर्ट negative आई है... हम हमारी पार्टी के संयोजक और दिल्ली के मुख्यमंत्री श्री @ArvindKejriwal जी के जल्द से जल्द स्वस्थ होने की कामना करते हैं

जय बाबा केदार https://t.co/lk8oCzjhXk",ColAjayKothiyal,Uttarakhand,no-hate
,05-01-2022,1.48E+18,"2022 में उत्तराखंड में सरकार बनाने के बाद हम आपसे सुझाव लेकर, उत्तराखंड के सरकारी स्कूलों को भी अच्छा बनाएंगे और हर बच्चे को अच्छी व मुफ्त शिक्षा देंगे, जो उनका अधिकार है

मैं बाबा केदार से आपके उत्तम स्वास्थ्य व दीर्घायु की कामना करता हूँ

2/2",ColAjayKothiyal,Uttarakhand,no-hate
,05-01-2022,1.48E+18,"देश में शिक्षा व वित्तीय क्रांति की अलख जगाने वाले दिल्ली के उपमुख्यमंत्री @msisodia जी को जन्मदिन की हार्दिक शुभकामनाएं

दिल्ली जैसी शिक्षा क्रांति की जरूरत आज उत्तराखंड को भी है... 

1/2 https://t.co/em6RsKJDzW",ColAjayKothiyal,Uttarakhand,no-hate
,04-01-2022,1.48E+18,"कल सैन्य प्रकोष्ठ, रुड़की के Capt भूपेन्द्र सिंह, Capt त्रिलोक सिंह, Hav अमर सिंह, Capt रमेश पंत, Sub विक्रम सिंह व सयन कुमार त्यागी से मिल, पूर्व सैनिकों की उत्तराखंड नवनिर्माण में भागीदारी पर चर्चा की

पूर्व सैनिक उत्तराखंड नवनिर्माण के मिशन में बढ़ चढ़ कर हिस्सा ले रहे हैं https://t.co/fYUrqDXzqV",ColAjayKothiyal,Uttarakhand,no-hate
,03-01-2022,1.48E+18,"आज अरविंद केजरीवाल जी ने सैन्यधाम उत्तराखंड के पूर्व सैनिकों के लिए महत्वपूर्ण घोषणा की

पूर्व सैनिकों ने उत्तराखंड नवनिर्माण में अहम भूमिका निभानी है

#उत्तराखंड_नवनिर्माण https://t.co/XRaWOvia9s",ColAjayKothiyal,Uttarakhand,no-hate
,03-01-2022,1.48E+18,"आरनेरी कैप्टेन चित्र सिंह  सूबेदार मेजर देव सिंह सेना मैडल और आरनेरी कैप्टेन जगमोहन सिंह शौर्य चक्र ने मुख्यमंत्री अरविंद केजरीवाल जी को स्व. जनरल बिपिन रावत जी की तस्वीर भेंट कर, उन्हें श्रद्धांजलि अर्पित करी

2/2",ColAjayKothiyal,Uttarakhand,no-hate
,03-01-2022,1.48E+18,"आज नवपरिवर्तन सभा में सैन्य प्रकोष्ठ के प्रदेश अध्यक्ष कर्नल सुनील कोटनाला Sir, महासचिव कैप्टेन चंद्रमोहन गड़िया, हवलदार बीर सिंह सेना मैडल, हवलदार दीन दयाल सिंह सेना मैडल, आरनेरी कैप्टेन पान सिंह शौर्य चक्र, सेना मैडल

1/2 https://t.co/5MmMtfpKe1",ColAjayKothiyal,Uttarakhand,no-hate
,03-01-2022,1.48E+18,"अरविंद केजरीवाल जी की नवपरिवर्तन सभा को समर्थन देने पहुंची देवभूमि की जनता का हार्दिक आभार

नवपरिवर्तन सभा से उत्तराखंड की राजनीति का नवीन परिवर्तन सुनिश्चित हो गया है 

#UttarakhandMangeNavParivartan https://t.co/iyhDZUsJUL",ColAjayKothiyal,Uttarakhand,no-hate
,02-01-2022,1.48E+18,"कमद गांव, डुंडा ब्लॉक के नन्हे फौजियों की हमारी सेना https://t.co/p46FLDfzVh",ColAjayKothiyal,Uttarakhand,no-hate
,02-01-2022,1.48E+18,"कल दिल्ली के मुख्यमंत्री और आम आदमी पार्टी के संयोजक श्री अरविंद केजरीवाल जी देहरादून के परेड ग्राउंड में आयोजित, नवपरिवर्तन रैली में जनता को संबोधित करेंगे

आपका देवभूमि उत्तराखंड में स्वागत है https://t.co/9dkFFJzxlb",ColAjayKothiyal,Uttarakhand,no-hate
,02-01-2022,1.48E+18,"गंगोत्री विधानसभा से चुने गए प्रतिनिधि आजतक कभी सरकार में मंत्री भी नहीं बन पाए

आज डुंडा ब्लॉक के उडरी गाँव के ग्रामीणों का आम आदमी पार्टी की तरफ उत्साह देख... हमें यकीन हो गया है कि गंगोत्री विधानसभा की जनता इस बार उत्तराखंड का मुख्यमंत्री चुनेगी

#उत्तराखंड_नवनिर्माण https://t.co/7BeBzbsxQm",ColAjayKothiyal,Uttarakhand,no-hate
,02-01-2022,1.48E+18,"जनता 21 साल के कुशासन से परेशान है और वह राज्य में कर्म की राजनीति चाहती है

#उत्तराखंड_नवनिर्माण

2/2",ColAjayKothiyal,Uttarakhand,no-hate
,02-01-2022,1.48E+18,"डुंडा ब्लॉक के गौरशाला गांव के मेरे भाई बहनों से मिलने का मौका मिला, जहाँ कई लोगों ने आम आदमी पार्टी की सदस्यता भी ग्रहण की

गाँव गाँव मे भ्रमण कर हमें पक्का यकीन हो गया है कि उत्तराखंड की जनता, खासकर गंगोत्री विधानसभा की जनता के दिल मे परिवर्तन की सोच है

1/2 https://t.co/DFoRkCIagL",ColAjayKothiyal,Uttarakhand,no-hate
,01-01-2022,1.48E+18,डुंडा ब्लॉक के दूरस्थ गांव लोदाड़ा पहुंच ग्रामीणों से संवाद किया... उत्तराखंड के हर गांव में आम आदमी पार्टी की नीतियां और उत्तराखंड नवनिर्माण के हमारे vision को जनता द्वारा सराहा जा रहा है https://t.co/Eqxyoa4raw,ColAjayKothiyal,Uttarakhand,no-hate
,01-01-2022,1.48E+18,"डुंडा ब्लॉक के दिखोली गांव के मेरे भाई बहनों ने आत्मीय तरीके से हमारा स्वागत कर, अपनी समस्याएं हमसे साझा की https://t.co/uxQj83UmzY",ColAjayKothiyal,Uttarakhand,no-hate
,01-01-2022,1.48E+18,"डुंडा ब्लॉक, उत्तरकाशी के तामेश्वर महादेव मंदिर के दर्शन कर भोलेनाथ का आशीर्वाद लिया

तामेश्वर देवता चौंडियाट, दिखोली, सौड़, लौदाड़ा, भेटियारा गाओं के इष्टदेवता हैं

जय तामेश्वर महादेव https://t.co/z7dusKvCcF",ColAjayKothiyal,Uttarakhand,no-hate
,01-01-2022,1.48E+18,"नववर्ष में उत्तरकाशी के सिद्ध पीठ श्री गुरु चौरंगीनाथ मंदिर, चौरंगीखाल में चौरंगी देवता के दर्शन कर उत्तराखंड नवनिर्माण का आशीर्वाद लिया https://t.co/CVAls4xggu",ColAjayKothiyal,Uttarakhand,no-hate
,01-01-2022,1.48E+18,"हमारे बच्चों के बेहतर भविष्य की शुरुआत का साल होगा, हमारी माताओं, बहनों, बड़े बुजुर्गों के मान सम्मान और यश को बढ़ाने वाला साल होगा। 

आइए, नव वर्ष के अवसर पर हम सभी आज संकल्प ले जिस तरह से हमने मिलकर उत्तराखंड राज्य बनाया था अब उसी तरह उत्तराखंड नवनिर्माण के लिए एकजुट हों !

3/3",ColAjayKothiyal,Uttarakhand,no-hate
,01-01-2022,1.48E+18,"जिन सपनों के लिए हमारे पुरखों ने अलग राज्य की लड़ाई लड़ी, ये साल उन सपनों को पूरा करने का साल होगा। 

हमें पूरा भरोसा है, ये नया साल प्रदेश में अच्छी शिक्षा और अच्छी स्वास्थ्य व्यवस्था की स्थापना का साल होगा, रोजगार, तरक्की और समृद्दि का साल होगा। 

2/3",ColAjayKothiyal,Uttarakhand,no-hate
,01-01-2022,1.48E+18,"उत्तराखंड की समस्त जनता को हमारी ओर से नव वर्ष 2022 की हार्दिक शुभकामनाएं !

इस नए साल में हम बाबा केदार से आप और आपके परिवार की खुशहाली की प्रार्थना करते हैं।

हमें पूरा भरोसा है, ये नया साल पूरे उत्तराखंड के लिए सकारात्मक बदलाव का साल होगा। 

1/3 https://t.co/nSUtx2CAc5",ColAjayKothiyal,Uttarakhand,no-hate
,30-01-2022,1.49E+18,Will be filing my nomination papers from Patiala urban constituency tomorrow at 11:30 AM.,capt_amarinder,Punjab,no-hate
,30-01-2022,1.49E+18,"For me, these children are the future of #Punjab! 

Every step taken for the welfare of our children is in fact a step towards a true and meaningful development of Punjab. https://t.co/z5ame0BWVA",capt_amarinder,Punjab,no-hate
,30-01-2022,1.49E+18,"My tributes to Father of the Nation #MahatmaGandhi Ji on his Punyatithi. 

His core principles of satya &amp; ahimsa are as relevant today and must be imbibed in our younger generation. 

Let us all rededicate ourselves to wipe every tear from every eye. 🙏🏻 https://t.co/v70yc2Rz6o",capt_amarinder,Punjab,no-hate
,29-01-2022,1.49E+18,"My heartfelt condolences on the passing away of Shiromani Panth Rattan, Baba Iqbal Singh Ji. As founder of Kalgidhar Trust and Baru Sahib, he worked tirelessly for ‘sarbat da bhala’ and he will always be remembered for his selfless service towards humanity. https://t.co/ly8NFfRm30",capt_amarinder,Punjab,no-hate
,29-01-2022,1.49E+18,ਮੇਰੇ ਲਈ ਸਭ ਤੋਂ ਪਹਿਲਾਂ ਪੰਜਾਬ! https://t.co/A6KgZbvAv7,capt_amarinder,Punjab,no-hate
,28-01-2022,1.49E+18,"Remembering #PunjabKesari Lala Lajpat Rai ji on his birth anniversary. A righteous and courageous leader, he was a visionary whose patriotism &amp; ideals continue to inspire all. Humble tributes to him on his birth anniversary. https://t.co/AmWcSpeT0m",capt_amarinder,Punjab,no-hate
,27-01-2022,1.49E+18,"My deepest condolences on the passing away of Padma Shri Charanjit Singh ji, Captain of India's 1964 Tokyo Olympics gold medal-winning hockey team. His contributions to Indian Hockey will be remembered for generations. 🏑 https://t.co/dvru5yA1T9",capt_amarinder,Punjab,no-hate
,26-01-2022,1.49E+18,We sleep safely in our homes because a soldier is always keeping his promise on the border. #JaiHind 🇮🇳 https://t.co/gJ3bwlSTb4,capt_amarinder,Punjab,no-hate
,26-01-2022,1.49E+18,"Punjab's tableau at the #RepublicDayParade today in New Delhi.

Punjab &amp; Punjabi's have always led by example and never shied away from fighting for India. My salute to all those because of whom we became a Republic! 🇮🇳 https://t.co/TRkNWBHaxd",capt_amarinder,Punjab,no-hate
,26-01-2022,1.49E+18,"Greetings to every Indian across the world on our 73rd #RepublicDay. India’s diversity is what truly strengthens us, with so many different cultures living together.  With peace in my mind, freedom in my soul, and pride in my heart, I wish you a very Happy Republic Day! https://t.co/UZDmJ6SSeB",capt_amarinder,Punjab,no-hate
,25-01-2022,1.49E+18,🙏🏽🇮🇳 https://t.co/oBPFFn1MB5,capt_amarinder,Punjab,no-hate
,25-01-2022,1.49E+18,Saddened to know about the demise of renowned Punjabi songwriter &amp; lyricist Hardev Singh Gill ji. His works will be cherished for generations to come. RIP SIR! https://t.co/nvuNfymSkD,capt_amarinder,Punjab,no-hate
,24-01-2022,1.49E+18,"Strongly condemn the disturbing incident of attempted sacrilege at Shri Kali Mata Mandir in Patiala. 

Repetitive attempts to disturb peace in Punjab will not be tolerated. I urge @ECISVEEP to take strict action so that the atmosphere in the state is not disturbed.",capt_amarinder,Punjab,no-hate
,24-01-2022,1.49E+18,"Addressed a joint press conference along with our alliance partners @BJP4India &amp; SAD(S) in New Delhi. We have come together with the welfare of Punjab as our common aim, and we are all set to fight an issue based election and form the next govt in Punjab. https://t.co/8CHULQ0QdW",capt_amarinder,Punjab,no-hate
,24-01-2022,1.49E+18,"{LIVE} Press Conference from BJP HQ, Delhi. https://t.co/huDsnTzsvr",capt_amarinder,Punjab,no-hate
,24-01-2022,1.49E+18,"On #NationalGirlChildDay, I salute our girls and their accomplishments in various fields. They are the real change-makers, truly our future. Let us resolve to empower them, give them education, freedom and equal space and see the wonders they do. https://t.co/z4snVSjMM5",capt_amarinder,Punjab,no-hate
,23-01-2022,1.49E+18,[Live] from the release of 1st list of Punjab Lok Congress candidates. https://t.co/FzzDUpKB2o,capt_amarinder,Punjab,no-hate
